2023-03-12 19:55:34,898 - mylog - INFO - RINAS AIRPORT,里纳斯机场,TIRANA,地拉那,ALBANIA,阿尔巴尼亚,TIA,
2023-03-12 19:57:09,126 - mylog - INFO - ROTTNEST ISLAND AIRPORT,罗特内斯特岛机场,ROTTNEST ISLAND,罗特内斯特岛,AUSTRALIA,澳大利亚,RTS,
2023-03-12 19:57:09,234 - mylog - INFO - MERTY AIRPORT,,MERTY,,AUSTRALIA,澳大利亚,RTY,
2023-03-12 19:57:09,350 - mylog - INFO - SAIBAI ISLAND AIRPORT,塞拜岛机场,SAIBAI ISLAND,塞拜岛,AUSTRALIA,澳大利亚,SBR,
2023-03-12 19:57:09,454 - mylog - INFO - SPRING CREEK AIRPORT,斯普林克利克机场,SPRING CREEK,斯普林克利克,AUSTRALIA,澳大利亚,SCG,
2023-03-12 19:57:09,571 - mylog - INFO - SURFERS PARADISE AIRPORT,冲浪者天堂机场,SURFERS PARADISE,冲浪者天堂,AUSTRALIA,澳大利亚,SFP,
2023-03-12 19:57:09,680 - mylog - INFO - ST. GEORGE AIRPORT,圣乔治机场,SAINT GEORGE,圣乔治,AUSTRALIA,澳大利亚,SGO,
2023-03-12 19:57:09,784 - mylog - INFO - SHAY GAP AIRPORT,,SHAY GAP,,AUSTRALIA,澳大利亚,SGP,
2023-03-12 19:57:09,904 - mylog - INFO - SOUTHPORT AIRPORT,绍斯波特机场,SOUTHPORT,绍斯波特,AUSTRALIA,澳大利亚,SHQ,
2023-03-12 19:57:10,016 - mylog - INFO - SHEPPARTON AIRPORT,谢珀顿机场,SHEPPARTON,谢珀顿,AUSTRALIA,澳大利亚,SHT,
2023-03-12 19:57:10,119 - mylog - INFO - SMITH POINT AIRPORT,史密斯帕恩机场,SMITH POINT,史密斯帕恩,AUSTRALIA,澳大利亚,SHU,
2023-03-12 19:57:10,226 - mylog - INFO - SMITHTON AIRPORT,史密斯顿机场,SMITHTON,史密斯顿,AUSTRALIA,澳大利亚,SIO,
2023-03-12 19:57:10,341 - mylog - INFO - SINGLETON AIRPORT,辛格尔顿机场 ,SINGLETON,辛格尔顿,AUSTRALIA,澳大利亚,SIX,
2023-03-12 19:57:10,470 - mylog - INFO - SNAKE BAY AIRPORT,斯内克贝机场,SNAKE BAY,斯内克贝,AUSTRALIA,澳大利亚,SNB,
2023-03-12 19:57:10,578 - mylog - INFO - STANTHORPE AIRPORT,斯坦索普机场,STANTHORPE,斯坦索普,AUSTRALIA,澳大利亚,SNH,
2023-03-12 19:57:10,675 - mylog - INFO - SOUTH MOLLE ISLAND AIRPORT,南莫尔岛机场,SOUTH MOLLE ISLAND,南莫尔岛,AUSTRALIA,澳大利亚,SOI,
2023-03-12 19:57:10,799 - mylog - INFO - SOUTHERN CROSS AIRPORT,南克罗斯机场,SOUTHERN CROSS,南克罗斯,AUSTRALIA,澳大利亚,SQC,
2023-03-12 19:57:10,898 - mylog - INFO - STARCKE AIRPORT,斯塔奇机场,STARCKE,斯塔奇,AUSTRALIA,澳大利亚,SQP,
2023-03-12 19:57:11,020 - mylog - INFO - SANDRINGHAM AIRPORT,桑德灵厄姆机场,SANDRINGHAM,桑德灵厄姆,AUSTRALIA,澳大利亚,SRM,
2023-03-12 19:57:11,122 - mylog - INFO - STRAHAN AIRPORT,斯特拉恩机场,STRAHAN,斯特拉恩,AUSTRALIA,澳大利亚,SRN,
2023-03-12 19:57:11,230 - mylog - INFO - STURT CREEK AIRPORT,,STURT CREEK,,AUSTRALIA,澳大利亚,SSK,
2023-03-12 19:57:11,348 - mylog - INFO - SILVER PLANES AIRPORT,,SILVER PLANES,,AUSTRALIA,澳大利亚,SSP,
2023-03-12 19:57:11,452 - mylog - INFO - STEPHEN ISLAND AIRPORT,斯蒂芬岛机场,STEPHEN ISLAND,斯蒂芬岛,AUSTRALIA,澳大利亚,STF,
2023-03-12 19:57:11,611 - mylog - INFO - STRATHMORE AIRPORT,斯特拉斯莫尔机场,STRATHMORE,斯特拉斯莫尔,AUSTRALIA,澳大利亚,STH,
2023-03-12 19:57:11,715 - mylog - INFO - ST. PAUL'S MISSION AIRPORT,圣保尔斯机场,SAINT PAUL'S MISSION,圣保尔斯,AUSTRALIA,澳大利亚,SVM,
2023-03-12 19:57:11,826 - mylog - INFO - SHAW RIVER AIRPORT,肖河机场,SHAW RIVER,肖河,AUSTRALIA,澳大利亚,SWB,
2023-03-12 19:57:11,933 - mylog - INFO - STAWELL AIRPORT,斯托尔机场,STAWELL,斯托尔,AUSTRALIA,澳大利亚,SWC,
2023-03-12 19:57:12,048 - mylog - INFO - SWAN HILL AIRPORT,斯旺希尔机场,SWAN HILL,斯旺希尔,AUSTRALIA,澳大利亚,SWH,
2023-03-12 19:57:12,164 - mylog - INFO - SYDNEY WEST AIRPORT,,SYDNEY,悉尼,AUSTRALIA,澳大利亚,SWZ,
2023-03-12 19:57:12,295 - mylog - INFO - SALE AIRPORT,塞尔机场,SALE,塞尔,AUSTRALIA,澳大利亚,SXE,
2023-03-12 19:57:12,407 - mylog - INFO - KINGSFORD SMITH AIRPORT,悉尼金斯福-史密斯机场,SYDNEY,悉尼,AUSTRALIA,澳大利亚,SYD,
2023-03-12 19:57:12,525 - mylog - INFO - WARRABER ISLAND AIRPORT,,SUE ISLAND,苏埃岛,AUSTRALIA,澳大利亚,SYU,
2023-03-12 19:57:12,637 - mylog - INFO - TANGALOOMA AIRPORT,,TANGALOOMA,,AUSTRALIA,澳大利亚,TAN,
2023-03-12 19:57:12,756 - mylog - INFO - TARCOOLA AIRPORT,,TARCOOLA,,AUSTRALIA,澳大利亚,TAQ,
2023-03-12 19:57:12,866 - mylog - INFO - TIMBER CREEK AIRPORT,,TIMBER CREEK,,AUSTRALIA,澳大利亚,TBK,
2023-03-12 19:57:12,975 - mylog - INFO - TABLELAND AIRPORT,,TABLELAND,,AUSTRALIA,澳大利亚,TBL,
2023-03-12 19:57:13,086 - mylog - INFO - TENNANT CREEK AIRPORT,滕南特克里克机场,TENNANT CREEK,滕南特克里克,AUSTRALIA,澳大利亚,TCA,
2023-03-12 19:57:13,198 - mylog - INFO - TOCUMWAL AIRPORT,托克姆沃尔机场,TOCUMWAL,托克姆沃尔,AUSTRALIA,澳大利亚,TCW,
2023-03-12 19:57:13,304 - mylog - INFO - THEDA STATION AIRPORT,,THEDA,,AUSTRALIA,澳大利亚,TDN,
2023-03-12 19:57:13,412 - mylog - INFO - THEODORE AIRPORT,希欧多尔机场,THEODORE,希欧多尔,AUSTRALIA,澳大利亚,TDR,
2023-03-12 19:57:13,522 - mylog - INFO - TELFER AIRPORT,特尔弗机场,TELFER,特尔弗,AUSTRALIA,澳大利亚,TEF,
2023-03-12 19:57:13,635 - mylog - INFO - TEMORA AIRPORT,特莫拉机场,TEMORA,特莫拉,AUSTRALIA,澳大利亚,TEM,
2023-03-12 19:57:13,736 - mylog - INFO - LA TROBE REGIONAL AIRPORT,,TRARALGON,特拉拉尔根,AUSTRALIA,澳大利亚,TGN,
2023-03-12 19:57:13,849 - mylog - INFO - THANGOOL AIRPORT,桑古尔机场,THANGOOL,桑古尔,AUSTRALIA,澳大利亚,THG,
2023-03-12 19:57:13,956 - mylog - INFO - THURSDAY ISLAND AIRPORT,星期四岛机场,THURSDAY ISLAND,星期四岛,AUSTRALIA,澳大利亚,TIS,
2023-03-12 19:57:14,061 - mylog - INFO - TURKEY CREEK AIRPORT,,TURKEY CREEK,,AUSTRALIA,澳大利亚,TKY,
2023-03-12 19:57:14,176 - mylog - INFO - TAMWORTH AIRPORT,塔姆沃思机场,TAMWORTH,塔姆沃思,AUSTRALIA,澳大利亚,TMW,
2023-03-12 19:57:14,282 - mylog - INFO - TOM PRICE AIRPORT,汤姆普赖斯机场,TOM PRICE,汤姆普赖斯,AUSTRALIA,澳大利亚,TPR,
2023-03-12 19:57:14,386 - mylog - INFO - TAREE AIRPORT,塔里机场,TAREE,塔里,AUSTRALIA,澳大利亚,TRO,
2023-03-12 19:57:14,491 - mylog - INFO - TOWNSVILLE AIRPORT,汤斯维尔机场,TOWNSVILLE,汤斯维尔,AUSTRALIA,澳大利亚,TSV,
2023-03-12 19:57:14,610 - mylog - INFO - TUMUT AIRPORT,蒂默特机场,TUMUT,蒂默特,AUSTRALIA,澳大利亚,TUM,
2023-03-12 19:57:14,722 - mylog - INFO - TOOWOOMBA AIRPORT,图文巴机场,TOOWOOMBA,图文巴,AUSTRALIA,澳大利亚,TWB,
2023-03-12 19:57:14,841 - mylog - INFO - TEWANTIN AIRPORT,,TEWANTIN,,AUSTRALIA,澳大利亚,TWN,
2023-03-12 19:57:14,951 - mylog - INFO - TORWOOD AIRPORT,,TORWOOD,,AUSTRALIA,澳大利亚,TWP,
2023-03-12 19:57:15,060 - mylog - INFO - TANBAR AIRPORT,坦巴机场,TANBAR,坦巴,AUSTRALIA,澳大利亚,TXR,
2023-03-12 19:57:15,170 - mylog - INFO - TIBOOBURRA AIRPORT,蒂布巴拉机场,TIBOOBURRA,蒂布巴拉,AUSTRALIA,澳大利亚,TYB,
2023-03-12 19:57:15,294 - mylog - INFO - THYLUNGRA AIRPORT,赛朗格拉机场,THYLUNGRA,赛朗格拉,AUSTRALIA,澳大利亚,TYG,
2023-03-12 19:57:15,408 - mylog - INFO - TOBERMOREY AIRPORT,,TOBERMOREY,,AUSTRALIA,澳大利亚,TYP,
2023-03-12 19:57:15,528 - mylog - INFO - MABUIAG ISLAND AIRPORT,马布亚格岛机场,MABUIAG ISLAND,马布亚格岛,AUSTRALIA,澳大利亚,UBB,
2023-03-12 19:57:15,639 - mylog - INFO - KALUMBURU AIRPORT,卡伦布鲁机场,KALUMBURU,卡伦布鲁,AUSTRALIA,澳大利亚,UBU,
2023-03-12 19:57:15,752 - mylog - INFO - UNDARRA AIRPORT,,UNDARRA,,AUSTRALIA,澳大利亚,UDA,
2023-03-12 19:57:15,856 - mylog - INFO - QUEENSTOWN AIRPORT,皇后镇机场,QUEENSTOWN,皇后镇,AUSTRALIA,澳大利亚,UEE,
2023-03-12 19:57:15,971 - mylog - INFO - QUIRINDI AIRPORT,奎林代机场,QUIRINDI,奎林代,AUSTRALIA,澳大利亚,UIR,
2023-03-12 19:57:16,072 - mylog - INFO - QUILPIE AIRPORT,奎尔皮机场,QUILPIE,奎尔皮,AUSTRALIA,澳大利亚,ULP,
2023-03-12 19:57:16,177 - mylog - INFO - WOOMERA AIRPORT,伍默拉机场,WOOMERA,伍默拉,AUSTRALIA,澳大利亚,UMR,
2023-03-12 19:57:16,272 - mylog - INFO - USELESS LOOP AIRPORT,乌塞勒斯卢普机场,USELESS LOOP,乌塞勒斯卢普,AUSTRALIA,澳大利亚,USL,
2023-03-12 19:57:16,383 - mylog - INFO - MUTTABURRA AIRPORT,马塔巴拉机场,MUTTABURRA,马塔巴拉,AUSTRALIA,澳大利亚,UTB,
2023-03-12 19:57:16,503 - mylog - INFO - NUTWOOD DOWNS AIRPORT,,NUTWOOD DOWNS,,AUSTRALIA,澳大利亚,UTD,
2023-03-12 19:57:16,622 - mylog - INFO - VICTORIA RIVER DOWNS AIRPORT,维多利亚里弗机场,VICTORIA RIVER DOWNS,维多利亚里弗,AUSTRALIA,澳大利亚,VCD,
2023-03-12 19:57:16,715 - mylog - INFO - VANROOK AIRPORT,万鲁克机场,VANROOK,万鲁克,AUSTRALIA,澳大利亚,VNR,
2023-03-12 19:57:16,824 - mylog - INFO - WAVERNEY AIRPORT,,WAVERNEY,,AUSTRALIA,澳大利亚,WAN,
2023-03-12 19:57:16,949 - mylog - INFO - WAUCHOPE AIRPORT,,WAUCHOPE,,AUSTRALIA,澳大利亚,WAU,
2023-03-12 19:57:17,057 - mylog - INFO - KALKGURUNG AIRPORT,韦夫希尔机场,WAVE HILL,韦夫希尔,AUSTRALIA,澳大利亚,WAV,
2023-03-12 19:57:17,169 - mylog - INFO - WARWICK AIRPORT,沃里克机场,WARWICK,沃里克,AUSTRALIA,澳大利亚,WAZ,
2023-03-12 19:57:17,295 - mylog - INFO - WONDAI AIRPORT,,WONDAI,,AUSTRALIA,澳大利亚,WDI,
2023-03-12 19:57:17,416 - mylog - INFO - WEIPA AIRPORT,韦帕机场,WEIPA,韦帕,AUSTRALIA,澳大利亚,WEI,
2023-03-12 19:57:17,515 - mylog - INFO - WEE WAA AIRPORT,,WEE WAA,,AUSTRALIA,澳大利亚,WEW,
2023-03-12 19:57:17,617 - mylog - INFO - FORREST HILL AIRPORT,,WAGGA WAGGA,沃加沃加,AUSTRALIA,澳大利亚,WGA,
2023-03-12 19:57:17,737 - mylog - INFO - WALGETT AIRPORT,沃尔格特机场,WALGETT,沃尔格特,AUSTRALIA,澳大利亚,WGE,
2023-03-12 19:57:17,842 - mylog - INFO - WANGARATTA AIRPORT,旺加拉塔机场,WANGARATTA,旺加拉塔,AUSTRALIA,澳大利亚,WGT,
2023-03-12 19:57:17,950 - mylog - INFO - WELSHPOOL AIRPORT,韦尔什普尔机场,WELSHPOOL,韦尔什普尔,AUSTRALIA,澳大利亚,WHL,
2023-03-12 19:57:18,062 - mylog - INFO - WINTON AIRPORT,温顿机场,WINTON,温顿,AUSTRALIA,澳大利亚,WIN,
2023-03-12 19:57:18,219 - mylog - INFO - WILCANNIA AIRPORT,威尔坎尼亚,WILCANNIA,威尔坎尼亚,AUSTRALIA,澳大利亚,WIO,
2023-03-12 19:57:18,333 - mylog - INFO - WITTENOOM AIRPORT,威特努姆机场,WITTENOOM,威特努姆,AUSTRALIA,澳大利亚,WIT,
2023-03-12 19:57:18,450 - mylog - INFO - WARRACKNABEAL AIRPORT,沃勒克纳比尔机场,WARRACKNABEAL,沃勒克纳比尔,AUSTRALIA,澳大利亚,WKB,
2023-03-12 19:57:18,576 - mylog - INFO - WALLAL DOWNS AIRPORT,,WALLAL DOWNS,,AUSTRALIA,澳大利亚,WLA,
2023-03-12 19:57:18,672 - mylog - INFO - WALCHA AIRPORT,沃尔卡机场,WALCHA,沃尔卡,AUSTRALIA,澳大利亚,WLC,
2023-03-12 19:57:18,782 - mylog - INFO - WOLLOGORAND AIRPORT,,WOLLOGORAND,,AUSTRALIA,澳大利亚,WLL,
2023-03-12 19:57:18,902 - mylog - INFO - WATERLOO AIRPORT,滑铁卢机场,WATERLOO,滑铁卢,AUSTRALIA,澳大利亚,WLO,
2023-03-12 19:57:19,020 - mylog - INFO - WARRNAMBOOL AIRPORT,瓦南布尔机场,WARRNAMBOOL,瓦南布尔,AUSTRALIA,澳大利亚,WMB,
2023-03-12 19:57:19,122 - mylog - INFO - MOUNT KEITH AIRPORT,,MOUNT KEITH,,AUSTRALIA,澳大利亚,WME,
2023-03-12 19:57:19,231 - mylog - INFO - WINDARRA AIRPORT,,WINDARRA,,AUSTRALIA,澳大利亚,WND,
2023-03-12 19:57:19,346 - mylog - INFO - WINDORAH AIRPORT,温多拉机场,WINDORAH,温多拉,AUSTRALIA,澳大利亚,WNR,
2023-03-12 19:57:19,457 - mylog - INFO - WOODGREEN AIRPORT,,WOODGREEN,,AUSTRALIA,澳大利亚,WOG,
2023-03-12 19:57:19,562 - mylog - INFO - WOLLONGONG AIRPORT,伍伦贡机场,WOLLONGONG,伍伦贡,AUSTRALIA,澳大利亚,WOL,
2023-03-12 19:57:19,674 - mylog - INFO - WONDOOLA AIRPORT,旺杜拉机场,WONDOOLA,旺杜拉,AUSTRALIA,澳大利亚,WON,
2023-03-12 19:57:19,782 - mylog - INFO - WROTHAM PARK AIRPORT,朗德哈姆山口机场,WROTHAM PARK,朗德哈姆山口,AUSTRALIA,澳大利亚,WPK,
2023-03-12 19:57:19,895 - mylog - INFO - WARRAWAGINE AIRPORT,,WARRAWAGINE,,AUSTRALIA,澳大利亚,WRW,
2023-03-12 19:57:19,999 - mylog - INFO - WHITSUNDAY AIRSTRIP,,AIRLIE BEACH,埃尔利,AUSTRALIA,澳大利亚,WSY,
2023-03-12 19:57:20,122 - mylog - INFO - WUDINNA AIRPORT,伍丁纳机场,WUDINNA,伍丁纳,AUSTRALIA,澳大利亚,WUD,
2023-03-12 19:57:20,230 - mylog - INFO - WILUNA AIRPORT,威卢纳机场,WILUNA,威卢纳,AUSTRALIA,澳大利亚,WUN,
2023-03-12 19:57:20,331 - mylog - INFO - WOODIE WOODIE AIRPORT,,WOODIE WOODIE,,AUSTRALIA,澳大利亚,WWI,
2023-03-12 19:57:20,442 - mylog - INFO - WEST WYALONG AIRPORT,西怀厄朗机场,WEST WYALONG,西怀厄朗,AUSTRALIA,澳大利亚,WWY,
2023-03-12 19:57:20,546 - mylog - INFO - WHYALLA AIRPORT,怀阿拉机场,WHYALLA,怀阿拉,AUSTRALIA,澳大利亚,WYA,
2023-03-12 19:57:20,662 - mylog - INFO - WYNDHAM AIRPORT,温德姆机场,WYNDHAM,温德姆,AUSTRALIA,澳大利亚,WYN,
2023-03-12 19:57:20,771 - mylog - INFO - COLAC AIRPORT,科拉克机场,COLAC,科拉克,AUSTRALIA,澳大利亚,XCO,
2023-03-12 19:57:20,874 - mylog - INFO - MALLACOOTA AIRPORT,马拉库塔机场,MALLACOOTA,马拉库塔,AUSTRALIA,澳大利亚,XMC,
2023-03-12 19:57:20,973 - mylog - INFO - MINLATON AIRPORT,明拉顿机场,MINLATON,明拉顿,AUSTRALIA,澳大利亚,XML,
2023-03-12 19:57:21,083 - mylog - INFO - YAM ISLAND AIRPORT,亚姆岛机场,YAM ISLAND,亚姆岛,AUSTRALIA,澳大利亚,XMY,
2023-03-12 19:57:21,194 - mylog - INFO - RICHMOND AIR FORCE BASE,里士满空军基地,RICHMOND,里士满,AUSTRALIA,澳大利亚,XRH,
2023-03-12 19:57:21,303 - mylog - INFO - THARGOMINDAH AIRPORT,萨戈明达机场,THARGOMINDAH,萨戈明达,AUSTRALIA,澳大利亚,XTG,
2023-03-12 19:57:21,413 - mylog - INFO - TAROOM AIRPORT,塔鲁姆机场,TAROOM,塔鲁姆,AUSTRALIA,澳大利亚,XTO,
2023-03-12 19:57:21,508 - mylog - INFO - TARA AIRPORT,,TARA,,AUSTRALIA,澳大利亚,XTR,
2023-03-12 19:57:21,619 - mylog - INFO - YALGOO AIRPORT,亚尔古机场,YALGOO,亚尔古,AUSTRALIA,澳大利亚,YLG,
2023-03-12 19:57:21,715 - mylog - INFO - YANDI AIRPORT,扬迪机场,YANDICOOGINA,扬迪库吉纳,AUSTRALIA,澳大利亚,YNN,
2023-03-12 19:57:21,824 - mylog - INFO - YUENDUMU AIRPORT,延杜穆机场,YUENDUMU,延杜穆,AUSTRALIA,澳大利亚,YUE,
2023-03-12 19:57:21,935 - mylog - INFO - BILOELA AIRPORT,比洛威拉机场,BILOELA,比洛威拉,AUSTRALIA,澳大利亚,ZBL,
2023-03-12 19:57:22,048 - mylog - INFO - BOWEN AIRPORT,鲍恩机场,BOWEN,鲍恩,AUSTRALIA,澳大利亚,ZBO,
2023-03-12 19:57:22,155 - mylog - INFO - SOUTH GALWAY AIRPORT,南加尔韦机场,SOUTH GALWAY,南加尔韦,AUSTRALIA,澳大利亚,ZGL,
2023-03-12 19:57:22,284 - mylog - INFO - NEWMAN AIRPORT,纽曼机场,NEWMAN,纽曼,AUSTRALIA,澳大利亚,ZNE,
2023-03-12 19:57:22,774 - mylog - INFO - ST. ANTON AIRPORT,,SAINT ANTON,,AUSTRIA,奥地利,ANT,
2023-03-12 19:57:22,877 - mylog - INFO - THALERHOF AIRPORT,,GRAZ,因斯布鲁克,AUSTRIA,奥地利,GRZ,
2023-03-12 19:57:22,992 - mylog - INFO - HOHENEMS AIRPORT,,HOHENEMS,,AUSTRIA,奥地利,HOH,
2023-03-12 19:57:23,091 - mylog - INFO - KRANEBITTEN AIRPORT,,INNSBRUCK,因斯布鲁克,AUSTRIA,奥地利,INN,
2023-03-12 19:57:23,195 - mylog - INFO - KLAGENFURT AIRPORT,克拉根福机场,KLAGENFURT,克拉根福,AUSTRIA,奥地利,KLU,
2023-03-12 19:57:23,302 - mylog - INFO - HOERSCHING AIRPORT,,LINZ,林茨,AUSTRIA,奥地利,LNZ,
2023-03-12 19:57:23,406 - mylog - INFO - LAUTERACH AIRPORT,劳特阿赫机场,LAUTERACH,劳特阿赫,AUSTRIA,奥地利,QLX,
2023-03-12 19:57:23,521 - mylog - INFO - W. A. MOZART AIRPORT,,SALZBURG,萨尔茨堡,AUSTRIA,奥地利,SZG,
2023-03-12 19:57:23,627 - mylog - INFO - VIENNA DANUBEPIER AIRPORT,维也纳,VIENNA,维也纳,AUSTRIA,奥地利,VDD,
2023-03-12 19:57:23,738 - mylog - INFO - VIENNA INT' AIRPORT,维也纳国际机场,VIENNA,维也纳,AUSTRIA,奥地利,VIE,
2023-03-12 19:57:24,978 - mylog - INFO - ANDROS TOWN AIRPORT,安德罗斯城机场,ANDROS TOWN,安德罗斯城,BAHAMAS,巴哈马,ASD,
2023-03-12 19:57:25,078 - mylog - INFO - ARTHUR'S TOWN AIRPORT,阿瑟镇机场,ARTHUR'S TOWN,阿瑟镇,BAHAMAS,巴哈马,ATC,
2023-03-12 19:57:25,184 - mylog - INFO - SPRINGPOINT AIRPORT,斯普林波因特机场,SPRING POINT,斯普林波因特,BAHAMAS,巴哈马,AXP,
2023-03-12 19:57:25,310 - mylog - INFO - BIMINI INT' AIRPORT,比密尼岛国际机场,BIMINI,比密尼岛,BAHAMAS,巴哈马,BIM,
2023-03-12 19:57:25,422 - mylog - INFO - CAT ISLAND AIRPORT,凯特岛机场,CAT ISLAND,凯特岛,BAHAMAS,巴哈马,CAT,
2023-03-12 19:57:25,519 - mylog - INFO - CHUB CAY AIRPORT,恰波岛机场,CHUB CAY,恰波岛,BAHAMAS,巴哈马,CCZ,
2023-03-12 19:57:25,633 - mylog - INFO - CAPE ELEUTHERA AIRPORT,,CAPE ELEUTHERA,,BAHAMAS,巴哈马,CEL,
2023-03-12 19:57:25,738 - mylog - INFO - CONGO TOWN AIRPORT,刚果镇 机场,CONGO TOWN,刚果镇 ,BAHAMAS,巴哈马,COX,
2023-03-12 19:57:25,855 - mylog - INFO - CROOKED ISLAND AIRPORT,克鲁克德岛机场,CROOKED ISLAND,克鲁克德岛,BAHAMAS,巴哈马,CRI,
2023-03-12 19:57:25,965 - mylog - INFO - CAT CAYS AIRPORT,卡特岛机场,CAT CAYS,卡特岛,BAHAMAS,巴哈马,CXY,
2023-03-12 19:57:26,071 - mylog - INFO - DUNCAN TOWN AIRPORT,邓肯镇机场,DUNCAN TOWN,邓肯镇,BAHAMAS,巴哈马,DCT,
2023-03-12 19:57:26,175 - mylog - INFO - NORTH ELEUTHERA INT' AIRPORT,北伊柳塞拉机场,NORTH ELEUTHERA,北伊柳塞拉,BAHAMAS,巴哈马,ELH,
2023-03-12 19:57:26,278 - mylog - INFO - GRAND BAHAMA INT' AIRPORT,弗里波特国际机场,FREEPORT,弗里波特,BAHAMAS,巴哈马,FPO,
2023-03-12 19:57:26,385 - mylog - INFO - AUX AB AIRPORT,,GRAND BAHAMA,,BAHAMAS,巴哈马,GBI,
2023-03-12 19:57:26,496 - mylog - INFO - EXUMA INT' AIRPORT,,GEORGE TOWN,,BAHAMAS,巴哈马,GGT,
2023-03-12 19:57:26,604 - mylog - INFO - GOVERNOR'S HARBOUR AIRPORT,戈韦诺港机场,GOVERNOR'S HARBOUR,戈韦诺港,BAHAMAS,巴哈马,GHB,
2023-03-12 19:57:26,710 - mylog - INFO - GREAT HARBOUR AIRPORT,大港岛机场,GREAT HARBOUR,大港岛,BAHAMAS,巴哈马,GHC,
2023-03-12 19:57:26,820 - mylog - INFO - GREEN TURTLE AIRPORT,,GREEN TURTLE,,BAHAMAS,巴哈马,GTC,
2023-03-12 19:57:26,917 - mylog - INFO - HARBOUR ISLAND AIRPORT,海港岛机场,HARBOUR ISLAND,海港岛,BAHAMAS,巴哈马,HBI,
2023-03-12 19:57:27,027 - mylog - INFO - INAGUA AIRPORT,英纳加机场,INAGUA,英纳加,BAHAMAS,巴哈马,IGA,
2023-03-12 19:57:27,139 - mylog - INFO - DEADMANS CAY AIRPORT,戴得曼斯凯机场,DEADMANS CAY,戴得曼斯凯,BAHAMAS,巴哈马,LGI,
2023-03-12 19:57:27,235 - mylog - INFO - MANGROVE CAY AIRPORT,曼格罗夫岛机场,MANGROVE CAY,曼格罗夫岛,BAHAMAS,巴哈马,MAY,
2023-03-12 19:57:27,357 - mylog - INFO - MARSH HARBOUR INT' AIRPORT,马什港国际机场,MARSH HARBOUR,马什港,BAHAMAS,巴哈马,MHH,
2023-03-12 19:57:27,464 - mylog - INFO - MASTIC POINT AIRPORT,,MASTIC POINT,,BAHAMAS,巴哈马,MSK,
2023-03-12 19:57:27,588 - mylog - INFO - MAYAGUANA AIRPORT,马亚瓜纳机场,MAYAGUANA,马亚瓜纳,BAHAMAS,巴哈马,MYG,
2023-03-12 19:57:27,684 - mylog - INFO - NASSAU INT' AIRPORT,拿骚国际机场,NASSAU,拿骚,BAHAMAS,巴哈马,NAS,
2023-03-12 19:57:27,793 - mylog - INFO - NORMAN'S CAY AIRPORT,诺曼礁岛机场,NORMAN'S CAY,诺曼礁岛,BAHAMAS,巴哈马,NMC,
2023-03-12 19:57:27,923 - mylog - INFO - NORTH SEA PLANE BASE,北海机基地,BIMINI,比密尼岛,BAHAMAS,巴哈马,NSB,
2023-03-12 19:57:28,032 - mylog - INFO - PARADISE ISLAND AIRPORT,天堂岛机场,NASSAU,拿骚,BAHAMAS,巴哈马,PID,
2023-03-12 19:57:28,146 - mylog - INFO - POWELL POINT AIRPORT,鲍尔点机场,POWELL POINT,鲍尔点,BAHAMAS,巴哈马,PPO,
2023-03-12 19:57:28,259 - mylog - INFO - PITTS TOWN AIRPORT,皮特斯镇机场,PITTS TOWN,皮特斯镇,BAHAMAS,巴哈马,PWN,
2023-03-12 19:57:28,377 - mylog - INFO - RUM CAY AIRPORT,朗姆屿机场,RUM CAY,朗姆屿,BAHAMAS,巴哈马,RCY,
2023-03-12 19:57:28,513 - mylog - INFO - SOUTH ELEUTHERA AIRPORT,,ROCK SOUND,罗克桑德,BAHAMAS,巴哈马,RSD,
2023-03-12 19:57:28,623 - mylog - INFO - SAN ANDROS AIRPORT,圣安德拉斯机场,SAN ANDROS,圣安德拉斯,BAHAMAS,巴哈马,SAQ,
2023-03-12 19:57:28,731 - mylog - INFO - ESTATE AIRSTRIP,斯泰拉马利斯机场,STELLA MARIS,斯泰拉马利斯,BAHAMAS,巴哈马,SML,
2023-03-12 19:57:28,835 - mylog - INFO - THE BIGHT AIRPORT,,THE BIGHT,,BAHAMAS,巴哈马,TBI,
2023-03-12 19:57:28,944 - mylog - INFO - TREASURE CAY AIRPORT,特利休阿岛机场,TREASURE CAY,特利休阿岛,BAHAMAS,巴哈马,TCB,
2023-03-12 19:57:29,059 - mylog - INFO - STANIEL CAY AIRPORT,,STANIEL CAY,,BAHAMAS,巴哈马,TYM,
2023-03-12 19:57:29,168 - mylog - INFO - SOUTH ANDROS AIRPORT,南安德洛斯机场,SOUTH ANDROS,南安德洛斯,BAHAMAS,巴哈马,TZN,
2023-03-12 19:57:29,277 - mylog - INFO - WALKERS CAY AIRPORT,沃尔克岛机场,WALKERS CAY,沃尔克岛,BAHAMAS,巴哈马,WKR,
2023-03-12 19:57:29,386 - mylog - INFO - WEST END AIRPORT,韦斯特恩德机场,WEST END,韦斯特恩德,BAHAMAS,巴哈马,WTD,
2023-03-12 19:57:29,497 - mylog - INFO - PARADISE ISLAND-SEAPLANE BASE,天堂岛水上飞机基地,NASSAU,拿骚,BAHAMAS,巴哈马,WZY,
2023-03-12 19:57:29,596 - mylog - INFO - SANDY POINT APT,,ABACO ISLAND,大阿巴科岛,BAHAMAS,巴哈马,YAS,
